SeniorCitizen,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
0,1,-1.2774445836787656,0,0,2,0,0,1,1.1628692901973208,6511,1
1,0,0.9214550572028734,0,2,2,2,0,0,0.8537750481664219,4275,0
0,0,1.4915401492832983,0,2,2,2,2,1,1.0930738161903437,5343,0
1,0,-1.1960038562387048,0,0,2,0,0,0,0.3020584441112687,1565,0
0,0,-1.1552834925186746,0,0,2,2,0,1,0.32033821111309646,2587,1
1,0,-0.0965540357978854,0,0,2,2,2,1,0.14418772909548702,1723,0
0,0,-1.1145631287986442,0,0,2,2,0,1,0.5978583101408388,3566,0
0,0,1.5729808767233588,1,1,1,1,2,1,-1.341458789053027,1231,0
0,0,-0.13727439951791576,0,2,0,0,1,1,-0.3161300399505289,1088,0
0,0,0.7992939660427822,0,2,0,2,0,0,-0.11339080593026184,2752,0
0,0,1.4508197855632678,2,2,2,0,1,0,0.39844267012090406,4387,0
0,1,0.5549717837226001,1,1,1,1,2,0,-1.5076384890696393,6478,0
0,0,-0.9924020376385531,0,0,0,0,0,1,-0.3327480099521901,3719,0
0,0,1.6137012404433893,1,1,1,1,2,0,-1.4976677070686424,773,0
0,0,-0.62591876415828,1,1,1,1,1,0,-1.491020519067978,2807,0
0,0,-1.1960038562387048,0,2,2,2,0,1,1.435403998224565,2762,0
1,0,-1.2367242199587352,0,2,0,0,0,1,0.6327560471443273,1104,0
0,0,-0.9516816739185228,2,0,0,0,0,1,0.3153528201125979,5152,1
0,0,0.758573602322752,0,2,2,0,1,1,-0.2779087089467081,2528,0
0,1,-1.0738427650786138,1,1,1,1,2,0,-1.4843733310673135,3,0
0,0,-1.1960038562387048,0,0,0,0,0,0,1.001674981181207,2374,0
1,0,-0.62591876415828,0,0,0,0,0,1,0.9784098231788811,1065,0
0,0,-0.0965540357978854,0,0,0,0,0,0,-0.49394231896830415,818,0
0,0,-0.055833672077855064,0,2,0,2,0,1,0.2089978121019659,1780,0
0,0,0.5142514200025698,2,0,2,2,2,0,0.5612987761371843,3127,0
0,0,1.2879383306831464,2,2,2,0,1,0,0.8205391081630994,4700,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.16324471593524553,4846,1
1,0,-1.2774445836787656,0,0,0,0,0,1,0.16080569909714826,5448,1
1,1,1.1657772395230555,0,2,0,0,1,0,1.1379423351948288,4889,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.5192710680708021,1476,0
0,0,-0.9516816739185228,0,0,0,0,0,1,-0.6435040489832552,3575,1
0,1,1.6137012404433893,2,2,2,2,2,0,1.651437608246161,6067,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.504314895069307,1484,1
0,0,-1.0331224013585834,0,0,0,0,0,1,-0.681725379987076,2721,0
0,0,1.369379058123207,0,2,2,2,1,1,0.8570986421667539,5006,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.17077648109814536,5454,1
0,1,0.3106496014024181,1,1,1,1,0,1,-1.4744025490663168,5748,0
0,0,-0.6666391278783103,0,2,2,0,0,1,0.22063039110312907,387,0
0,0,-1.2367242199587352,0,2,0,0,0,1,0.7440964461554579,1382,1
0,0,1.4100994218432374,1,1,1,1,2,0,-1.3265026160515319,1036,0
0,0,0.35136996512244845,2,2,2,0,1,1,1.3190782082129364,3559,0
0,1,0.9621754209229036,1,1,1,1,2,1,-1.4943441130683104,228,0
0,0,1.6137012404433893,2,2,2,2,2,1,1.7179094882528059,6029,0
0,1,-1.1960038562387048,0,0,0,0,0,1,0.6643301901474837,2288,1
0,0,0.880734693482843,1,1,1,1,2,0,-1.4860351280674797,200,0
1,0,0.7992939660427822,0,2,2,2,0,1,1.5284646302338678,4807,0
0,0,0.7178532386027215,0,0,2,2,2,1,0.82884809316393,3666,0
0,0,-0.748079855318371,0,0,0,2,0,1,0.8371570781647607,332,1
0,0,-0.21871512695797646,2,0,0,0,1,0,-0.533825446972291,772,0
1,0,1.6137012404433893,2,2,2,2,2,1,1.0581760791868549,5394,0
0,0,1.2064976032430856,2,2,0,0,1,1,0.3170146171127639,3977,0
0,0,-0.8295205827584317,0,2,0,2,0,1,-0.3477041829536853,5229,0
1,0,0.47353105628253944,0,0,2,2,1,0,0.33529438411459117,2844,0
0,1,0.880734693482843,0,2,0,2,2,1,0.5047976781315361,3706,0
0,0,1.4508197855632678,1,1,1,1,2,0,-1.4860351280674797,697,0
0,0,-0.5037576729981889,1,1,1,1,0,0,-1.5076384890696393,3546,0
0,1,0.7178532386027215,0,0,2,0,1,0,-0.32776261895169184,2263,0
0,0,1.0436161483629645,1,1,1,1,2,1,-1.3397969920528607,931,0
0,1,0.10704778280226633,0,2,0,0,0,1,0.827186296163764,2746,0
0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6435040489832552,6024,0
0,1,1.247217966963116,2,0,2,2,2,0,0.36354493311741554,3958,0
0,0,1.0436161483629645,2,2,2,0,1,1,1.5251410362335358,5221,0
0,1,-0.21871512695797646,1,1,1,1,1,1,-1.4694171580658184,4804,0
0,0,1.5729808767233588,2,2,2,2,2,1,1.6747027662484868,6049,0
0,0,1.247217966963116,0,0,2,0,1,0,-0.20645143793956489,3040,0
0,0,1.5729808767233588,0,2,2,0,0,1,0.9468356801757247,5298,0
1,0,0.35136996512244845,2,2,2,0,0,1,1.609892683242008,3968,1
1,0,-0.7888002190384014,0,0,0,0,0,1,0.8554368451665879,371,1
0,0,-1.2367242199587352,0,0,0,0,0,0,0.4732235351283796,795,1
0,1,1.4508197855632678,1,1,1,1,2,1,-1.5093002860698053,535,0
0,1,-1.2774445836787656,2,0,0,0,0,1,-0.532163649972125,4053,0
1,0,1.3286586944031769,2,0,2,2,2,1,1.4719635322282196,5576,0
1,0,1.6137012404433893,1,1,1,1,2,1,-1.3215172250510334,1352,0
0,0,-0.1779947632379461,0,0,0,2,0,1,-0.32776261895169184,915,0
0,1,1.6137012404433893,1,1,1,1,2,0,-1.329826210051864,1425,0
0,0,-1.2367242199587352,2,2,0,0,0,1,0.8770402061687477,1170,0
0,1,-0.5851984004382496,1,1,1,1,1,0,-1.4827115340671475,3344,1
1,0,1.125056875803025,0,2,2,0,1,1,1.3157546142126038,5122,0
1,0,-0.2594354906780068,0,0,0,2,0,1,0.042818112085353605,1133,0
0,1,-1.2774445836787656,0,0,0,0,0,1,0.22893937610395967,5571,1
0,0,-1.1552834925186746,1,1,1,1,0,0,-1.4760643460664828,5866,1
0,1,1.4508197855632678,2,2,2,2,2,1,0.9119379431722362,5154,0
0,0,0.22920887396235737,0,2,2,2,0,1,0.6477122201458225,2841,1
1,0,0.3920903288424788,2,0,2,0,1,1,1.3440051632154282,3903,0
0,0,1.002895784642934,1,1,1,1,2,1,-1.5009913010689746,264,0
0,0,0.880734693482843,0,2,0,0,0,0,-1.1420431490330922,1092,0
0,0,-0.8295205827584317,0,0,0,0,0,0,0.4433111891253892,6434,1
0,0,0.47353105628253944,2,2,2,0,1,1,-0.10840541492976351,2364,0
0,1,0.3920903288424788,2,2,0,0,0,1,0.15415851109648415,2657,0
0,1,1.6137012404433893,1,1,1,1,2,0,-1.329826210051864,1294,0
0,1,1.5729808767233588,2,2,2,2,2,0,0.8737166121684152,5086,0
0,0,-0.5444780367182193,0,0,2,0,0,0,0.827186296163764,1287,1
0,0,-0.38159658183809786,0,0,0,2,0,1,0.2954112561106046,1119,0
0,0,-0.0965540357978854,1,1,1,1,2,0,-1.5076384890696393,4768,0
0,0,0.10704778280226633,1,1,1,1,1,0,-1.2816340970470463,6454,0
0,0,-0.9109613101984924,2,0,0,0,0,1,1.1279715531938321,6490,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6950197559884049,3660,0
0,0,-0.4223169455581282,0,0,0,0,0,1,0.16412929309748078,884,0
0,1,-1.0331224013585834,2,2,2,0,2,0,-0.8711702380060141,2427,0
0,0,0.14776814652229667,2,2,2,2,2,1,-0.3875873109576722,1501,0
0,1,0.06632741908223598,1,1,1,1,0,0,-1.4660935640654862,5607,0
0,1,1.6137012404433893,2,2,2,0,2,0,-0.010359391919962149,3996,0
0,1,0.14776814652229667,1,1,1,1,2,0,-1.3181936310507012,6400,0
0,0,-1.2774445836787656,0,0,2,0,0,0,0.3851482941195749,5822,1
0,0,-0.38159658183809786,0,2,0,0,0,1,0.47820892612887816,1162,1
1,0,-0.015113308357824713,0,0,0,0,0,1,0.6726391751483144,2290,1
0,1,1.5729808767233588,2,2,2,2,1,1,1.0099839661820376,5359,0
1,0,-0.38159658183809786,0,0,2,0,0,1,0.48485611412954227,1388,0
0,0,-0.62591876415828,0,0,2,0,1,1,1.0598378761870213,1039,0
0,0,-1.2774445836787656,0,0,2,2,0,1,0.356897745116751,5772,0
0,1,-0.8295205827584317,1,1,1,1,2,0,-1.4976677070686424,2234,0
0,0,1.6137012404433893,1,1,1,1,2,0,-1.4710789550659844,911,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.5142856770703037,1479,0
1,0,1.6137012404433893,0,2,0,0,2,0,1.116338974192669,5467,0
0,1,1.125056875803025,0,0,0,0,0,0,0.31867641411292996,3780,0
0,1,1.1657772395230555,0,2,2,2,2,0,-0.44575020596348647,2824,0
0,0,-1.0738427650786138,0,0,0,0,0,0,-0.6351950639824246,2809,0
1,0,-0.015113308357824713,0,0,0,0,0,0,0.682609957149311,2317,1
0,1,-0.055833672077855064,0,0,0,0,0,1,0.7241548821534641,2344,1
0,0,-0.5444780367182193,0,2,0,0,0,1,0.3020584441112687,784,1
0,1,1.6137012404433893,1,1,1,1,2,0,-1.477726143066649,736,0
0,0,-0.015113308357824713,0,2,0,0,0,1,-0.3510277769540174,1248,0
0,0,1.3286586944031769,0,2,0,0,0,1,0.8604222361670865,4868,0
0,1,0.5142514200025698,2,0,0,0,0,1,-0.4607063789649817,1969,0
0,0,0.3920903288424788,1,1,1,1,1,0,-1.3198554280508674,6439,0
0,0,-0.9924020376385531,0,0,0,0,0,1,0.33529438411459117,4721,0
0,1,-0.015113308357824713,1,1,1,1,2,0,-1.4710789550659844,5481,0
1,0,-0.4223169455581282,2,2,0,2,0,1,-0.04027173792295256,691,0
1,0,1.002895784642934,0,0,0,0,0,1,-0.6617838159850825,2230,1
0,0,-1.2774445836787656,2,0,0,0,0,0,-0.5587524019747828,3980,0
1,0,-1.2774445836787656,0,0,0,0,0,0,-0.6534748309842519,3812,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6567984249845842,3810,0
0,0,-0.3408762181180675,0,0,0,2,0,1,1.0382345151848615,1750,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4860351280674797,1607,1
1,0,0.880734693482843,0,2,0,0,0,1,0.8404806721650927,4183,0
0,0,-1.1552834925186746,1,1,1,1,2,1,-1.3115464430500368,301,0
0,1,1.3286586944031769,2,0,2,2,2,0,1.4586691562268908,5471,1
0,0,0.9621754209229036,1,1,1,1,1,0,-1.3447823830533592,479,0
0,0,0.5142514200025698,2,0,2,0,0,1,0.3718539181182462,2848,0
0,1,1.5729808767233588,1,1,1,1,2,0,-1.4976677070686424,765,0
0,0,1.0843365120829946,2,2,2,0,1,0,0.05445069108651675,3382,0
0,0,1.4915401492832983,0,2,2,0,1,1,-0.9642308700153169,2138,0
0,0,-0.5444780367182193,1,1,1,1,1,0,-1.5275800530716328,2414,0
0,1,0.9214550572028734,1,1,1,1,2,0,-1.5076384890696393,166,0
0,0,0.22920887396235737,1,1,1,1,1,0,-1.5109620830699715,5800,0
0,0,-0.9109613101984924,0,0,0,0,0,1,-0.6385186579827569,3440,1
1,0,0.5956921474426305,2,2,2,0,0,1,0.08934842809000525,2832,0
0,0,-1.2367242199587352,0,0,0,0,0,1,-0.9858342310174765,5381,1
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6169152969805971,3905,1
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6518130339840859,3813,1
1,0,-1.2774445836787656,0,2,2,0,0,1,-0.7132995229902325,3658,1
0,1,0.5549717837226001,1,1,1,1,2,1,-1.4843733310673135,6410,0
1,0,0.22920887396235737,2,2,0,0,0,1,-0.2529817539442163,1889,1
0,0,1.3286586944031769,2,0,2,2,2,0,-0.19481885893840195,3300,0
0,0,-0.5444780367182193,2,0,0,0,0,1,0.2804550831091094,815,1
0,0,0.7992939660427822,0,2,0,0,0,1,0.684271754149477,3688,1
0,1,1.5729808767233588,1,1,1,1,2,0,-1.505976692069473,683,0
0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6252242819814278,3826,1
1,0,0.7992939660427822,0,2,2,2,0,1,-0.4740007549663106,2221,0
0,0,-1.0738427650786138,1,1,1,1,1,0,-1.3181936310507012,1207,0
1,0,-0.2594354906780068,0,0,2,0,1,0,-0.1349941669324214,1054,0
1,0,0.6364125111626608,0,2,0,0,1,1,1.1379423351948288,4012,0
0,1,1.2879383306831464,2,0,0,2,1,1,1.3174164112127704,5332,0
0,0,-1.1960038562387048,0,2,0,0,0,0,0.6310942501441613,2120,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6883725679877406,3735,0
0,1,1.6137012404433893,1,1,1,1,2,0,-1.3514295710540236,1245,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6385186579827569,3819,0
0,1,0.758573602322752,2,2,0,0,0,1,0.9651154471775519,3864,0
0,1,0.35136996512244845,1,1,1,1,2,0,-1.4976677070686424,6036,0
0,1,1.6137012404433893,2,2,2,0,2,1,0.19570343610063723,4243,0
0,0,0.43281069256250915,2,2,0,2,2,0,0.720831288153132,3096,0
0,0,1.6137012404433893,2,2,2,2,2,1,1.639805029244998,6051,0
0,0,0.5956921474426305,0,0,0,0,1,1,1.0116457631822036,3886,0
0,0,1.6137012404433893,2,2,2,2,2,0,0.7906267621601091,5130,0
0,0,-1.1960038562387048,1,1,1,1,0,1,-1.462769970065154,5316,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.17576187209864347,5502,1
0,0,-1.2367242199587352,0,0,0,0,0,1,0.7058751151516368,1129,1
0,0,-0.2594354906780068,2,2,0,0,0,1,-0.6684310039857471,295,0
0,1,-0.13727439951791576,2,0,0,0,0,1,-0.15161213693408263,1386,0
1,0,0.10704778280226633,2,2,0,2,0,1,1.1877962451998125,3159,1
0,0,-0.21871512695797646,2,2,0,0,1,0,-0.3094828519498643,876,0
0,1,-0.3408762181180675,2,2,0,2,0,1,0.18407085709947407,1204,0
0,1,1.4100994218432374,2,0,2,2,2,1,-0.14496494893341827,3379,0
0,0,-0.6666391278783103,0,0,0,0,0,0,0.2621753161072821,362,1
0,0,-0.38159658183809786,0,2,2,0,1,0,-0.29785027294870164,595,0
0,0,-0.748079855318371,0,2,0,0,0,1,-1.1187779910307663,3582,0
0,1,-1.2774445836787656,1,1,1,1,0,1,-1.4544609850643233,1728,1
1,0,-1.2774445836787656,0,0,0,0,0,0,-0.6534748309842519,3812,1
1,0,-1.1552834925186746,0,2,0,0,0,1,-0.4590445819648154,1693,0
0,1,-0.6666391278783103,2,2,0,0,0,1,0.14418772909548702,167,0
0,0,0.5549717837226001,0,0,0,0,0,1,-0.6916961619880726,1634,0
0,1,1.4508197855632678,2,2,0,2,2,1,0.722493085153298,4827,0
0,0,0.22920887396235737,2,2,2,2,0,0,0.1724382780983114,2307,0
1,0,-0.0965540357978854,0,2,0,0,0,1,-0.4773243489666429,951,1
1,0,-1.1145631287986442,0,0,0,0,0,0,0.47156173812821356,3246,1
0,0,-0.62591876415828,0,2,2,0,0,1,0.8703930181680831,1074,0
0,1,-1.1552834925186746,1,1,1,1,2,0,-1.491020519067978,5825,0
0,0,-0.8295205827584317,1,1,1,1,1,0,-1.4827115340671475,2249,0
0,1,1.6137012404433893,2,2,2,2,2,1,0.85876043916692,5182,0
0,0,-1.1960038562387048,0,0,0,0,0,1,0.9052907551715716,2313,0
0,0,0.9621754209229036,0,2,0,2,0,1,0.9867188081797118,4314,1
0,0,0.35136996512244845,1,1,1,1,1,1,-1.3265026160515319,6471,0
0,0,0.3106496014024181,0,2,0,2,1,0,-0.9559218850144864,692,0
0,0,-1.0331224013585834,2,2,0,2,0,1,0.45660556512671835,4711,0
0,0,1.4915401492832983,1,1,1,1,2,0,-1.4893587220678117,728,0
0,1,-1.0331224013585834,1,1,1,1,1,0,-1.4660935640654862,902,0
0,1,-1.1145631287986442,0,2,0,0,0,1,-1.1387195550327598,1153,0
0,1,1.6137012404433893,2,2,2,2,2,0,1.3739175092184182,5850,0
0,1,0.47353105628253944,1,1,1,1,1,1,-1.4710789550659844,6251,0
0,0,1.3286586944031769,0,2,2,0,1,1,1.0216165451832002,5022,0
0,0,-1.1960038562387048,0,0,0,2,0,0,-0.005374000919464063,1249,0
0,0,-0.3408762181180675,0,0,0,2,0,1,-0.45405919096431707,495,0
0,0,0.47353105628253944,0,2,2,0,0,1,0.6659919871476498,3304,1
1,0,1.6137012404433893,2,2,2,2,2,0,0.8089065291619363,5129,0
0,0,-0.3408762181180675,2,0,0,2,0,0,-0.32610082195152557,635,0
0,0,-1.2774445836787656,0,0,2,0,0,0,-0.4607063789649817,4236,1
0,0,-0.4223169455581282,1,1,1,1,0,1,-1.4727407520661506,3988,0
0,1,1.5322605130033284,0,2,2,2,2,1,0.7042133181514708,4869,0
0,1,-0.30015585439803716,0,0,0,0,0,0,-0.1466267459335843,740,0
0,1,0.18848851024232702,1,1,1,1,2,0,-1.4943441130683104,5646,0
1,1,-0.4223169455581282,0,0,0,0,0,0,0.684271754149477,1569,0
0,1,1.0843365120829946,0,0,2,2,2,1,0.2438955491054544,3587,0
0,1,0.6771328748826912,0,0,2,0,0,1,1.1645310871974868,4119,1
0,1,0.5956921474426305,0,0,2,2,0,1,1.4154624342225712,4308,1
0,1,-0.055833672077855064,1,1,1,1,0,1,-1.502653098069141,5251,1
0,1,-1.2774445836787656,0,0,0,0,0,1,0.5413572121351905,6056,0
0,0,-1.1960038562387048,1,1,1,1,0,1,-1.4710789550659844,5826,0
0,0,0.8400143297628127,0,2,2,2,1,1,1.5633623672373562,4787,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.481049737066981,1610,0
0,0,-0.5037576729981889,1,1,1,1,1,1,-1.4976677070686424,3548,0
0,0,-1.1960038562387048,2,2,0,0,0,1,0.47654712912871167,2109,1
0,0,0.758573602322752,1,1,1,1,1,1,-1.4926823160681442,6524,0
0,0,0.758573602322752,2,2,0,2,1,1,-0.14164135493308597,2734,0
0,1,-0.7888002190384014,1,1,1,1,2,0,-1.502653098069141,2294,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4577845790646555,1624,0
0,1,-1.2774445836787656,1,1,1,1,0,1,-1.4527991880641573,1729,0
0,0,1.247217966963116,2,2,2,2,1,0,0.22395398510346112,3892,0
0,0,-1.1960038562387048,0,0,0,0,0,0,-0.33607160395252245,1467,0
0,0,0.5549717837226001,1,1,1,1,2,0,-1.5142856770703037,6339,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.4972659129686364,4145,0
0,1,-0.9924020376385531,0,0,0,0,0,0,-1.304899255049372,1766,1
0,1,1.5729808767233588,1,1,1,1,2,0,-1.4710789550659844,909,0
0,1,0.9214550572028734,0,0,2,0,0,1,0.8521132511662559,4299,0
0,0,1.5322605130033284,0,2,2,2,1,1,0.8471278601657574,5149,0
0,0,-1.2367242199587352,0,0,0,0,0,0,0.531386430134194,1046,1
0,1,1.4100994218432374,2,0,0,2,2,0,1.3240635992134344,5430,0
0,0,1.3286586944031769,0,2,0,0,0,1,0.9003053641710731,4872,1
0,0,-0.748079855318371,0,0,2,0,0,0,-0.48397153696730727,5303,0
0,1,-0.5037576729981889,0,0,2,2,0,1,1.0216165451832002,1519,0
0,1,-1.2774445836787656,0,2,0,0,0,1,0.35191235411625243,5770,1
0,0,-1.2774445836787656,0,0,0,0,0,1,0.35523594811658493,5771,1
0,1,0.6771328748826912,0,0,0,0,0,1,1.0182929511828682,3915,0
0,0,1.6137012404433893,2,2,2,0,2,1,1.2143849972024705,5647,0
0,0,0.5549717837226001,2,0,0,0,0,0,-0.3875873109576722,2106,0
0,0,-0.3408762181180675,0,2,2,0,0,1,0.6676537841478158,1679,0
0,1,-1.1145631287986442,0,2,0,2,0,0,-1.0140847800203006,1102,0
0,1,0.025607055362205634,0,2,2,2,0,0,0.7922885591602751,2492,0
0,0,0.3920903288424788,2,2,0,0,1,1,-0.15327393393424887,2068,0
0,0,-0.38159658183809786,2,0,2,0,1,1,1.1695164781979852,1935,0
0,0,-0.9924020376385531,0,0,0,0,0,0,0.19736523310080326,4592,0
0,0,1.369379058123207,2,2,0,0,1,1,-0.3310862129520241,2999,0
0,0,-0.3408762181180675,2,0,0,0,0,1,-0.5055748979694671,385,1
1,0,-0.3408762181180675,0,2,0,0,0,0,-0.3310862129520241,531,0
0,0,1.4915401492832983,2,2,2,2,1,1,0.4599291591270504,4468,1
0,0,0.8400143297628127,0,2,2,0,1,1,1.1811490571991479,4360,0
0,0,1.125056875803025,2,0,2,0,2,0,-0.3709693409560109,2814,0
0,0,-1.0331224013585834,0,0,0,0,0,1,0.5430190091353566,4753,1
0,0,-0.5037576729981889,1,1,1,1,1,1,-1.5093002860698053,3684,0
0,1,-0.38159658183809786,0,0,0,0,0,0,0.6925807391503077,1440,0
0,1,1.6137012404433893,2,0,2,2,2,1,0.53304822713436,4727,0
0,0,-0.8702409464784621,0,0,0,0,0,1,0.3386179781149237,6114,1
0,0,-0.46303730927815856,1,1,1,1,2,0,-1.5009913010689746,3343,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.9568064621767214,6393,1
1,0,-0.055833672077855064,0,2,0,0,0,1,0.8620840331672525,2459,0
0,0,1.002895784642934,0,2,2,2,2,0,0.1657910900976468,3335,0
0,1,0.5142514200025698,1,1,1,1,2,1,-1.4876969250676457,6288,0
0,0,-0.9109613101984924,0,2,2,0,0,1,1.0133075601823696,41,0
0,0,1.0436161483629645,0,0,2,2,0,1,1.2409737492051283,4829,1
0,1,-0.748079855318371,1,1,1,1,0,0,-1.4893587220678117,2330,0
0,0,-0.21871512695797646,2,0,0,2,1,0,0.534710024134526,1837,0
0,1,-0.748079855318371,0,2,0,0,0,1,0.8687312211679171,472,1
0,1,-0.8295205827584317,0,2,0,0,0,0,-1.181926277037079,2682,1
0,1,1.4915401492832983,0,2,0,2,2,1,0.9484974771758907,5158,0
0,1,-0.30015585439803716,0,2,2,0,0,1,0.8105683261621028,1891,1
1,0,1.0436161483629645,2,2,2,0,1,1,1.465316344227555,5079,1
0,1,0.10704778280226633,2,0,0,2,2,1,-0.6119299059800988,1146,0
1,0,-0.6666391278783103,0,0,0,0,0,1,0.6643301901474837,641,1
0,1,0.5142514200025698,0,2,2,0,1,0,0.464914550127549,3119,0
0,0,-0.62591876415828,0,2,0,0,0,1,0.6244470621434968,598,0
0,1,-1.2774445836787656,0,0,0,0,0,1,-0.6335332669822583,3822,1
0,0,-0.4223169455581282,1,1,1,1,1,0,-1.5009913010689746,3602,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.1724382780983114,5455,1
0,1,1.4100994218432374,2,0,2,2,2,0,0.10264280409133394,3924,0
0,1,1.4100994218432374,0,0,2,2,2,1,1.3589613362169235,5327,0
0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6700928009859131,6482,1
0,0,-0.38159658183809786,0,0,0,0,0,1,0.3386179781149237,1211,1
1,0,-0.9516816739185228,0,0,2,0,0,0,0.356897745116751,5136,0
0,0,-1.1145631287986442,1,1,1,1,0,0,-1.4827115340671475,317,0
0,0,0.880734693482843,2,0,0,2,2,0,-0.6501512369839195,2114,0
0,0,1.002895784642934,0,0,2,0,2,1,1.0133075601823696,4539,1
0,0,-0.3408762181180675,0,0,2,0,0,1,0.8338334841644282,1779,1
0,1,0.6771328748826912,0,2,0,0,1,0,1.1861344481996465,4189,1
0,0,-1.1145631287986442,0,0,0,0,0,0,-0.5853411539774409,1861,1
0,0,-1.2367242199587352,0,0,0,0,0,1,0.5131066631323666,1357,1
0,1,-1.1552834925186746,0,0,2,2,0,1,0.7424346491552913,2953,1
0,1,1.5322605130033284,2,2,2,2,2,1,0.4815325201292102,4736,0
0,0,-1.1145631287986442,0,0,0,0,0,1,0.37019212111808014,3094,1
0,1,0.8400143297628127,2,0,2,2,0,0,0.6959043331506402,3920,0
0,0,0.5956921474426305,2,2,2,0,0,1,1.1296333501939984,3859,1
0,1,-0.055833672077855064,1,1,1,1,1,0,-1.4843733310673135,4831,0
0,1,-0.7888002190384014,0,2,2,2,0,0,-0.09843463292876686,5779,0
0,1,-0.1779947632379461,0,0,0,0,0,0,-0.49394231896830415,751,0
0,0,-0.9109613101984924,0,0,0,0,0,0,0.720831288153132,6137,1
0,0,0.22920887396235737,1,1,1,1,2,0,-1.4744025490663168,5742,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6468276429835875,3816,1
0,0,1.4100994218432374,0,2,2,0,1,0,1.3074456292117733,5541,1
0,0,0.7992939660427822,2,2,0,0,1,1,0.35357415111641893,3305,0
0,1,1.2064976032430856,2,2,2,2,2,0,1.4420511862252297,5393,0
0,0,-0.6666391278783103,0,2,0,0,0,1,0.7141841001524675,622,0
1,0,-1.1145631287986442,0,2,0,0,0,1,0.5396954151350245,3200,1
0,0,-0.8295205827584317,0,0,2,0,1,0,1.0282637331838649,344,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.7312038642541347,6202,0
1,0,1.5729808767233588,0,2,0,2,1,0,1.3622849302172555,5705,0
0,0,-0.3408762181180675,1,1,1,1,1,0,-1.4827115340671475,3885,0
0,0,-0.7073594915983407,1,1,1,1,2,0,-1.5009913010689746,2875,0
0,0,1.4100994218432374,2,2,0,0,1,1,0.85876043916692,4951,1
0,1,-1.2367242199587352,2,2,0,0,0,0,-0.12668518193159078,619,0
0,1,-1.1145631287986442,0,0,0,0,0,0,-1.3198554280508674,455,0
0,0,-0.7073594915983407,0,0,0,0,0,0,0.7773323861587803,713,1
0,0,-1.2774445836787656,1,1,1,1,0,1,-1.481049737066981,1610,1
0,1,0.35136996512244845,2,2,2,0,1,1,-0.14828854293375057,2171,0
0,1,0.43281069256250915,2,2,0,0,0,1,-0.02697736192162338,2380,0
1,0,-1.2774445836787656,0,0,0,0,0,0,0.3170146171127639,5717,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.19404163910047073,5513,0
0,1,-0.2594354906780068,0,0,0,0,0,1,0.8654076271675846,1998,1
0,0,-0.4223169455581282,0,2,0,0,0,1,0.48485611412954227,1238,1
0,0,1.5729808767233588,2,2,2,2,2,0,0.8570986421667539,5161,0
0,0,-1.0331224013585834,1,1,1,1,2,0,-1.505976692069473,1127,0
1,0,-0.1779947632379461,0,2,2,2,0,0,-0.010359391919962149,1438,0
1,0,-0.6666391278783103,0,0,0,0,0,0,0.16246749609731476,83,0
0,0,-1.0331224013585834,1,1,1,1,1,0,-1.504314895069307,513,0
0,0,1.4915401492832983,0,2,2,2,2,1,1.5201556452330371,5749,0
0,1,-1.2774445836787656,0,0,0,0,0,0,-1.33148800705203,2042,0
0,0,-1.1960038562387048,2,0,2,0,0,1,0.4200460311230638,1685,0
1,0,-0.46303730927815856,0,0,2,0,0,1,1.0648232671875193,1663,1
0,0,1.4915401492832983,0,2,2,0,0,1,0.6859335511496436,4820,0
0,0,1.5729808767233588,2,2,2,2,2,1,-0.5703849809759457,2931,0
0,1,1.4915401492832983,1,1,1,1,2,0,-1.5076384890696393,631,0
0,0,0.6364125111626608,0,0,2,2,0,1,1.2991366442109427,4190,0
0,0,0.5956921474426305,0,2,2,0,0,1,0.6177998741428321,3476,1
0,0,-1.2367242199587352,0,0,0,0,0,1,-0.5105602889699654,116,1
